Transact No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026011205004458,NIFRA,-,-,54,261.3,14110.2
2026011205004457,EHPL,-,-,100,411.0,41100.0
2026011205004456,EHPL,-,-,500,410.0,205000.0
2026011205004455,EHPL,-,-,50,410.0,20500.0
2026011205004454,EHPL,-,-,530,410.0,217300.0
2026011205004453,EHPL,-,-,1000,409.9,409900.0
2026011205004452,EHPL,-,-,2000,409.0,818000.0
2026011205004451,EHPL,-,-,160,409.0,65440.0
2026011205004450,EHPL,-,-,55,409.0,22495.0
2026011205004449,EHPL,-,-,100,406.0,40600.0
2026011205004448,MBJC,-,-,90,280.3,25227.0
2026011205004447,RNLI,-,-,51,465.0,23715.0
2026011205004446,GVL,-,-,70,500.0,35000.0
2026011205004445,GVL,-,-,20,500.0,10000.0
2026011205004444,GVL,-,-,10,500.0,5000.0
2026011205004443,MAKAR,-,-,10,537.0,5370.0
2026011205004442,HIDCL,-,-,81,259.0,20979.0
2026011205004441,HIDCL,-,-,319,259.0,82621.0
2026011205004440,NIFRA,-,-,13,261.3,3396.9
2026011205004439,NIFRA,-,-,41,261.8,10733.8
2026011205004438,NIFRA,-,-,54,261.8,14137.2
2026011205004437,NIFRA,-,-,20,261.9,5238.0
2026011205004436,ULHC,-,-,10,460.0,4600.0
2026011205004435,PHCL,-,-,10,259.8,2598.0
2026011205004434,CLI,-,-,13,478.1,6215.3
2026011205004433,KEF,-,-,100,9.15,915.0
2026011205004432,NYADI,-,-,44,386.5,17006.0
2026011204002370,CGH,-,-,90,856.1,77049.0
2026011204002369,LEC,-,-,100,201.0,20100.0
2026011204002368,API,-,-,26,286.0,7436.0
2026011204002367,MEN,-,-,50,568.0,28400.0
2026011204002366,NICL,-,-,24,500.6,12014.4
2026011204002365,NICL,-,-,13,501.0,6513.0
2026011204002364,MEN,-,-,13,567.0,7371.0
2026011204002363,MEN,-,-,100,567.0,56700.0
2026011204002362,SSHL,-,-,75,159.8,11985.0
2026011204002361,RADHI,-,-,1960,773.1,1515276.0
2026011204002360,RADHI,-,-,1000,773.2,773200.0
2026011204002359,RADHI,-,-,500,773.4,386700.0
2026011204002358,RADHI,-,-,500,773.5,386750.0
2026011204002357,RADHI,-,-,40,773.5,30940.0
2026011204002356,UPCL,-,-,80,357.1,28568.0
2026011204002355,UPCL,-,-,20,357.1,7142.0
2026011204002354,UPCL,-,-,100,357.2,35720.0
2026011204002353,UPCL,-,-,800,357.4,285920.0
2026011204002352,LEC,-,-,1500,201.0,301500.0
2026011204002351,KKHC,-,-,60,224.0,13440.0
2026011204002350,KKHC,-,-,30,224.1,6723.0
2026011204002349,RHPL,-,-,10,270.1,2701.0
2026011204002348,RHPL,-,-,10,270.2,2702.0
2026011204002347,NHDL,-,-,125,674.0,84250.0
2026011204002346,SHPC,-,-,75,530.0,39750.0
2026011204002345,SHPC,-,-,20,530.0,10600.0
2026011204002344,UPCL,-,-,895,357.5,319962.5
2026011204002343,UPCL,-,-,100,357.6,35760.0
2026011204002335,RADHI,-,-,500,773.6,386800.0
2026011204002334,RADHI,-,-,100,773.6,77360.0
2026011204002292,AHPC,-,-,82,256.5,21033.0
2026011204002274,SHL,-,-,150,492.1,73815.0
2026011204002273,SHL,-,-,100,492.1,49210.0
2026011204002272,SHEL,-,-,238,278.0,66164.0
2026011204002271,SHEL,-,-,12,278.0,3336.0
2026011204002270,RHPL,-,-,10,270.1,2701.0
2026011204002267,BPCL,-,-,500,768.1,384050.0
2026011204002266,KKHC,-,-,40,224.7,8988.0
2026011204002265,API,-,-,87,286.0,24882.0
2026011204002264,UPPER,-,-,80,174.2,13936.0
2026011204002260,MEN,-,-,40,565.0,22600.0
2026011204002259,AHPC,-,-,61,256.8,15664.8
2026011204002258,UPCL,-,-,900,358.6,322740.0
2026011204002257,UPCL,-,-,100,358.0,35800.0
2026011204002256,BARUN,-,-,17,319.0,5423.0
2026011204002255,HURJA,-,-,429,223.2,95752.8
2026011204002254,UMRH,-,-,10,557.4,5574.0
2026011204002253,UNHPL,-,-,10,469.0,4690.0
2026011204002252,UPPER,-,-,55,175.0,9625.0
2026011204002251,UPPER,-,-,62,175.0,10850.0
2026011204002250,UPPER,-,-,40,175.0,7000.0
2026011204002249,UPPER,-,-,343,175.0,60025.0
2026011204002248,AKJCL,-,-,258,201.2,51909.6
2026011204002247,AKJCL,-,-,362,201.2,72834.4
2026011204002246,AKJCL,-,-,180,201.3,36234.0
2026011204002245,AKJCL,-,-,200,201.4,40280.0
2026011204002244,PRIN,-,-,20,703.0,14060.0
2026011204002243,UMRH,-,-,10,558.0,5580.0
2026011203002026,FMDBL,-,-,13,800.4,10405.2
2026011203002025,JBBL,-,-,880,336.0,295680.0
2026011203002024,JBBL,-,-,120,336.1,40332.0
2026011203002023,GBBL,-,-,420,392.2,164724.0
2026011203002022,GBBL,-,-,80,392.3,31384.0
2026011203002021,GBBL,-,-,20,392.3,7846.0
2026011203002020,BFC,-,-,1000,472.9,472900.0
2026011203002019,BFC,-,-,151,472.0,71272.0
2026011203002018,USLB,-,-,10,1470.0,14700.0
2026011203002017,SMPDA,-,-,10,872.8,8728.0
2026011203002016,BFC,-,-,46,472.0,21712.0
2026011203002015,GUFL,-,-,10,515.9,5159.0
2026011203002013,NUBL,-,-,100,710.2,71020.0
2026011203001978,MLBBL,-,-,10,1308.0,13080.0
2026011203001932,NLIC,-,-,500,775.0,387500.0
2026011203001931,CBBL,-,-,65,920.0,59800.0
2026011203001930,WNLB,-,-,38,1605.0,60990.0
2026011203001929,SAPDBL,-,-,20,825.0,16500.0
2026011203001928,MFIL,-,-,156,765.0,119340.0
2026011203001927,HLI,-,-,1,361.0,361.0
2026011203001926,GFCL,-,-,100,640.0,64000.0
2026011203001925,MFIL,-,-,1000,765.0,765000.0
2026011203001924,MPFL,-,-,50,640.1,32005.0
2026011203001923,SADBL,-,-,400,407.0,162800.0
2026011203001922,HLI,-,-,135,367.9,49666.5
2026011203001921,HLI,-,-,15,367.8,5517.0
2026011203001920,ICFC,-,-,160,650.0,104000.0
2026011203001919,ICFC,-,-,40,648.0,25920.0
2026011203001918,SLBBL,-,-,100,825.0,82500.0
2026011203001917,NLIC,-,-,60,775.0,46500.0
2026011203001916,NLIC,-,-,40,774.9,30996.0
2026011203001915,MFIL,-,-,875,765.1,669462.5
2026011203001914,MFIL,-,-,175,765.0,133875.0
2026011203001913,MFIL,-,-,50,765.0,38250.0
2026011203001912,MFIL,-,-,700,765.0,535500.0
2026011203001911,MFIL,-,-,100,765.0,76500.0
2026011203001909,MFIL,-,-,140,764.9,107086.0
2026011203001908,MFIL,-,-,2000,764.9,1529800.0
2026011203001907,MFIL,-,-,200,764.9,152980.0
2026011203001906,CFCL,-,-,10,509.9,5099.0
2026011201010995,SNLI,-,-,16,475.0,7600.0
2026011201010994,SYPNL,-,-,10,1342.0,13420.0
2026011201010993,SYPNL,-,-,10,1342.0,13420.0
2026011201010992,SYPNL,-,-,50,1345.0,67250.0
2026011201010991,SYPNL,-,-,40,1344.9,53796.0
2026011201010990,SYPNL,-,-,10,1344.0,13440.0
2026011201010989,CREST,-,-,10,1226.3,12263.0
2026011201010988,HBL,-,-,10,189.1,1891.0
2026011201010987,SYPNL,-,-,10,1342.0,13420.0
2026011201010986,SYPNL,-,-,10,1342.0,13420.0
2026011201010985,SYPNL,-,-,10,1342.0,13420.0
2026011201010984,SYPNL,-,-,11,1342.0,14762.0
2026011201010983,JHAPA,-,-,150,1429.0,214350.0
2026011201010982,JHAPA,-,-,20,1429.1,28582.0
2026011201010981,JHAPA,-,-,40,1429.2,57168.0
2026011201010980,SYPNL,-,-,10,1341.0,13410.0
2026011201010979,MBL,-,-,25,228.0,5700.0
2026011201010978,LSL,-,-,10,214.8,2148.0
2026011201010977,SNLI,-,-,16,475.0,7600.0
2026011201010976,SCB,-,-,1000,641.0,641000.0
2026011201010975,SAGAR,-,-,40,2018.0,80720.0
2026011201010974,SAGAR,-,-,30,2025.0,60750.0
2026011201010973,SYPNL,-,-,19,1342.0,25498.0
2026011201010972,SYPNL,-,-,10,1342.0,13420.0
2026011201010971,SYPNL,-,-,50,1342.0,67100.0
2026011201010970,SNLI,-,-,2,465.8,931.6
2026011201010969,SAGAR,-,-,10,2025.0,20250.0
2026011201010968,SAGAR,-,-,10,2025.0,20250.0
2026011201010967,SAGAR,-,-,100,2025.0,202500.0
2026011201010966,SAGAR,-,-,236,2025.0,477900.0
2026011201010965,SAGAR,-,-,10,2025.0,20250.0
2026011201010964,SAGAR,-,-,10,2025.0,20250.0
2026011201010963,SAGAR,-,-,10,2024.9,20249.0
2026011201010962,HBL,-,-,10,189.0,1890.0
2026011201010961,BANDIPUR,-,-,10,857.0,8570.0
2026011201010960,BUNGAL,-,-,50,650.2,32510.0
2026011201010959,NIBLSTF,-,-,100,8.65,865.0
2026011201010958,NIBLSTF,-,-,100,8.65,865.0
2026011201010957,NIBLSTF,-,-,100,8.65,865.0
2026011201010956,NIBLSTF,-,-,200,8.65,1730.0
2026011201010955,SYPNL,-,-,141,1342.0,189222.0
2026011201010954,SYPNL,-,-,100,1342.0,134200.0
2026011201010953,SYPNL,-,-,120,1342.0,161040.0
2026011201010952,BANDIPUR,-,-,100,857.9,85790.0
2026011201010951,SYPNL,-,-,20,1342.0,26840.0
2026011201010950,SYPNL,-,-,10,1342.0,13420.0
2026011201010949,TTL,-,-,410,855.0,350550.0
2026011201010948,BHCL,-,-,10,542.1,5421.0
2026011201010947,NMB,-,-,10,240.0,2400.0
2026011201010946,SYPNL,-,-,100,1342.0,134200.0
2026011201010945,BANDIPUR,-,-,18,857.0,15426.0
2026011201010944,SAIL,-,-,50,1092.0,54600.0
2026011201010943,NBL,-,-,600,241.7,145020.0
2026011201010942,NBL,-,-,395,241.7,95471.5
2026011201010941,SYPNL,-,-,30,1342.0,40260.0
2026011201010940,HBL,-,-,10,189.0,1890.0
2026011201010939,JHAPA,-,-,60,1429.2,85752.0
2026011201010938,JHAPA,-,-,90,1429.3,128637.0
2026011201010937,SAIL,-,-,10,1097.9,10979.0
2026011201010936,LSL,-,-,63,213.8,13469.4
2026011201010935,MBL,-,-,10,228.5,2285.0
2026011201010934,SYPNL,-,-,10,1342.0,13420.0
2026011201010933,BUNGAL,-,-,50,650.2,32510.0
2026011201010932,SYPNL,-,-,10,1342.0,13420.0
2026011201010931,JHAPA,-,-,10,1429.3,14293.0
2026011201010930,BANDIPUR,-,-,41,857.9,35173.9
2026011201010929,HLICF,-,-,100,8.93,893.0
2026011201010928,SAIL,-,-,10,1092.0,10920.0
2026011201010927,SAIL,-,-,10,1092.0,10920.0
2026011201010926,DHEL,-,-,155,660.0,102300.0
2026011201010925,DHEL,-,-,45,659.9,29695.5
2026011201010924,SAGAR,-,-,25,2025.0,50625.0
2026011201010923,SAGAR,-,-,100,2024.5,202450.0
2026011201010922,SAGAR,-,-,10,2024.0,20240.0
2026011201010921,SAGAR,-,-,100,2024.0,202400.0
2026011201010920,SAGAR,-,-,10,2023.0,20230.0
2026011201010919,SAGAR,-,-,10,2022.0,20220.0
2026011201010918,SAGAR,-,-,10,2021.0,20210.0
2026011201010917,SAGAR,-,-,10,2021.0,20210.0
2026011201010916,SAGAR,-,-,10,2020.0,20200.0
2026011201010915,SAGAR,-,-,10,2020.0,20200.0
2026011201010914,SAGAR,-,-,10,2020.0,20200.0
2026011201010913,SAGAR,-,-,10,2020.0,20200.0
2026011201010912,SAGAR,-,-,10,2020.0,20200.0
2026011201010911,SAGAR,-,-,10,2020.0,20200.0
2026011201010910,SAGAR,-,-,10,2020.0,20200.0
2026011201010909,SAGAR,-,-,10,2020.0,20200.0
2026011201010908,SAGAR,-,-,10,2020.0,20200.0
2026011201010907,SAGAR,-,-,20,2020.0,40400.0
2026011201010906,SAGAR,-,-,380,2019.9,767562.0
2026011201010905,SAGAR,-,-,10,2019.8,20198.0
2026011201010904,SAGAR,-,-,100,2019.8,201980.0
2026011201010903,SAGAR,-,-,10,2019.7,20197.0
2026011201010902,SAGAR,-,-,85,2018.0,171530.0
2026011201010901,SAGAR,-,-,10,2018.0,20180.0
2026011201010900,SAGAR,-,-,10,2017.9,20179.0
2026011201010899,SAGAR,-,-,10,2017.8,20178.0
2026011201010898,HBL,-,-,10,189.0,1890.0
2026011201010897,CITY,-,-,10,471.1,4711.0
2026011201010896,SRLI,-,-,11,393.2,4325.2
2026011201010895,SAIL,-,-,14,1098.0,15372.0
2026011201010894,SAIL,-,-,10,1097.0,10970.0
2026011201010893,BANDIPUR,-,-,50,857.9,42895.0
2026011201010888,TTL,-,-,90,855.0,76950.0
2026011201010666,SYPNL,-,-,10,1350.0,13500.0
2026011201010665,SYPNL,-,-,10,1350.0,13500.0
2026011201010662,DHEL,-,-,10,657.0,6570.0
2026011201010661,HBL,-,-,10,189.1,1891.0
2026011201010660,SYPNL,-,-,70,1350.0,94500.0
2026011201010659,SAIL,-,-,50,1090.0,54500.0
2026011201010658,DHEL,-,-,10,658.0,6580.0
2026011201010657,SYPNL,-,-,10,1350.0,13500.0
2026011201010656,BUNGAL,-,-,10,651.0,6510.0
2026011201010655,SWASTIK,-,-,10,2907.0,29070.0
2026011201010654,SWASTIK,-,-,10,2906.0,29060.0
2026011201010653,SAIL,-,-,200,1090.0,218000.0
2026011201010652,BUNGAL,-,-,490,652.0,319480.0
2026011201010651,BUNGAL,-,-,10,651.9,6519.0
2026011201010650,SAIL,-,-,10,1090.3,10903.0
2026011201010649,SAIL,-,-,10,1090.3,10903.0
2026011201010648,AVYAN,-,-,10,948.6,9486.0
2026011201010647,SYPNL,-,-,40,1350.0,54000.0
2026011201010646,SYPNL,-,-,10,1350.0,13500.0
2026011201010645,SYPNL,-,-,10,1350.0,13500.0
2026011201010644,SAIL,-,-,10,1090.0,10900.0
2026011201010643,SNLI,-,-,4,475.0,1900.0
2026011201010642,BHCL,-,-,10,544.9,5449.0
2026011201010641,HBL,-,-,10,190.0,1900.0
2026011201010640,HBL,-,-,10,190.0,1900.0
2026011201010639,HBL,-,-,10,190.0,1900.0
2026011201010638,HBL,-,-,10,190.0,1900.0
2026011201010637,HBL,-,-,10,190.0,1900.0
2026011201010636,HBL,-,-,10,189.9,1899.0
2026011201010635,HBL,-,-,10,189.9,1899.0
2026011201010634,HBL,-,-,10,189.9,1899.0
2026011201010633,HBL,-,-,10,189.6,1896.0
2026011201010632,HBL,-,-,10,189.5,1895.0
2026011201010631,SANIMA,-,-,89,342.2,30455.8
2026011201010630,SANIMA,-,-,61,342.3,20880.3
2026011201010629,SANIMA,-,-,40,342.3,13692.0
2026011201010628,SNLI,-,-,16,475.0,7600.0
2026011201010627,SYPNL,-,-,20,1351.0,27020.0
2026011201010626,SYPNL,-,-,60,1351.1,81066.0
2026011201010625,SNLI,-,-,48,475.0,22800.0
2026011201010624,SYPNL,-,-,10,1351.1,13511.0
2026011201010623,SAIL,-,-,10,1090.0,10900.0
2026011201010622,SAIL,-,-,102,1090.0,111180.0
2026011201010621,SAIL,-,-,10,1090.0,10900.0
2026011201010620,SAIL,-,-,184,1090.0,200560.0
2026011201010619,SAIL,-,-,316,1090.0,344440.0
2026011201010618,SAIL,-,-,10,1090.0,10900.0
2026011201010617,SAIL,-,-,100,1090.0,109000.0
2026011201010616,SAIL,-,-,10,1090.0,10900.0
2026011201010615,SAIL,-,-,10,1090.0,10900.0
2026011201010614,SAIL,-,-,10,1090.0,10900.0
2026011201010613,SAIL,-,-,150,1090.0,163500.0
2026011201010612,SAIL,-,-,10,1090.0,10900.0
2026011201010611,SAIL,-,-,10,1090.0,10900.0
2026011201010610,SAIL,-,-,374,1090.0,407660.0
2026011201010609,BANDIPUR,-,-,10,856.9,8569.0
2026011201010608,BANDIPUR,-,-,10,856.0,8560.0
2026011201010607,BANDIPUR,-,-,30,856.0,25680.0
2026011201010606,SNLI,-,-,16,475.0,7600.0
2026011201010605,BANDIPUR,-,-,10,856.0,8560.0
2026011201010602,CYCL,-,-,10,1513.2,15132.0
2026011201010601,SNLI,-,-,1,470.0,470.0
2026011201010600,SYPNL,-,-,100,1351.1,135110.0
2026011201010599,BANDIPUR,-,-,10,856.0,8560.0
2026011201010598,SAIL,-,-,900,1090.0,981000.0
2026011201010597,SAIL,-,-,100,1088.0,108800.0
2026011201010596,SWASTIK,-,-,10,2905.0,29050.0
2026011201010595,BANDIPUR,-,-,100,856.0,85600.0
2026011201010594,SNLI,-,-,1,466.0,466.0
2026011201010593,KBL,-,-,20,180.0,3600.0
2026011201010592,BANDIPUR,-,-,10,856.8,8568.0
2026011201010591,BANDIPUR,-,-,10,856.6,8566.0
2026011201010590,BANDIPUR,-,-,10,856.6,8566.0
2026011201010589,SAIL,-,-,640,1090.0,697600.0
2026011201010588,SAIL,-,-,10,1089.9,10899.0
2026011201010587,SAIL,-,-,150,1089.0,163350.0
2026011201010586,SAIL,-,-,100,1088.0,108800.0
2026011201010585,SAIL,-,-,100,1087.0,108700.0
2026011201010584,SAIL,-,-,10,1081.0,10810.0
2026011201010583,BUNGAL,-,-,112,651.0,72912.0
2026011201010582,BUNGAL,-,-,10,651.0,6510.0
2026011201010581,BUNGAL,-,-,10,651.0,6510.0
2026011201010580,BUNGAL,-,-,925,651.0,602175.0
2026011201010579,BUNGAL,-,-,100,650.9,65090.0
2026011201010578,BUNGAL,-,-,10,650.2,6502.0
2026011201010577,JHAPA,-,-,10,1432.1,14321.0
2026011201010576,PURE,-,-,10,1054.0,10540.0
2026011201010575,PURE,-,-,10,1054.0,10540.0
2026011201010574,PURE,-,-,10,1054.0,10540.0
2026011201010573,PURE,-,-,200,1054.0,210800.0
2026011201010572,PURE,-,-,22,1054.0,23188.0
2026011201010571,BANDIPUR,-,-,10,855.0,8550.0
2026011201010570,SYPNL,-,-,10,1351.1,13511.0
2026011201010569,NBL,-,-,1035,242.0,250470.0
2026011201010568,BUNGAL,-,-,10,650.0,6500.0
2026011201010567,BUNGAL,-,-,10,650.0,6500.0
2026011201010566,BUNGAL,-,-,10,650.0,6500.0
2026011201010565,BUNGAL,-,-,10,650.0,6500.0
2026011201010564,BUNGAL,-,-,10,650.0,6500.0
2026011201010563,BUNGAL,-,-,10,650.0,6500.0
2026011201010562,BUNGAL,-,-,10,650.0,6500.0
2026011201010561,BUNGAL,-,-,10,650.0,6500.0
2026011201010560,BUNGAL,-,-,10,650.0,6500.0
2026011201010559,BUNGAL,-,-,10,650.0,6500.0
2026011201010558,BUNGAL,-,-,10,650.0,6500.0
2026011201010557,BUNGAL,-,-,100,650.0,65000.0
2026011201010556,BUNGAL,-,-,10,650.0,6500.0
2026011201010555,BUNGAL,-,-,114,650.0,74100.0
2026011201010554,BUNGAL,-,-,423,649.9,274907.7
2026011201010553,TTL,-,-,110,855.0,94050.0
2026011201010552,SYPNL,-,-,10,1351.1,13511.0
2026011201010551,SAIL,-,-,10,1080.1,10801.0
2026011201010550,SAGAR,-,-,10,2020.0,20200.0
2026011201010549,SAGAR,-,-,20,2020.0,40400.0
2026011201010548,SAGAR,-,-,10,2020.0,20200.0
2026011201010547,SAGAR,-,-,10,2020.0,20200.0
2026011201010546,SAGAR,-,-,100,2020.0,202000.0
2026011201010545,SAGAR,-,-,10,2020.0,20200.0
2026011201010544,SAGAR,-,-,10,2020.0,20200.0
2026011201010543,SAGAR,-,-,10,2020.0,20200.0
2026011201010542,SAGAR,-,-,13,2020.0,26260.0
2026011201010541,SAGAR,-,-,10,2020.0,20200.0
2026011201010540,SAGAR,-,-,90,2020.0,181800.0
2026011201010539,SAGAR,-,-,10,2020.0,20200.0
2026011201010538,SAGAR,-,-,10,2020.0,20200.0
2026011201010537,SAGAR,-,-,10,2020.0,20200.0
2026011201010536,SAGAR,-,-,10,2020.0,20200.0
2026011201010535,SAGAR,-,-,10,2020.0,20200.0
2026011201010534,SAGAR,-,-,100,2019.9,201990.0
2026011201010533,SAGAR,-,-,25,2019.9,50497.5
2026011201010532,SAGAR,-,-,10,2019.8,20198.0
2026011201010531,SAGAR,-,-,10,2019.0,20190.0
2026011201010530,SAGAR,-,-,10,2019.0,20190.0
2026011201010529,SYPNL,-,-,40,1360.0,54400.0
2026011201010528,SYPNL,-,-,20,1360.0,27200.0
2026011201010527,SYPNL,-,-,122,1360.0,165920.0
2026011201010526,OMPL,-,-,27,1328.0,35856.0
2026011201010525,OMPL,-,-,150,1328.0,199200.0
2026011201010524,OMPL,-,-,10,1325.0,13250.0
2026011201010523,OMPL,-,-,20,1325.0,26500.0
2026011201010522,OMPL,-,-,10,1325.0,13250.0
2026011201010521,OMPL,-,-,10,1325.0,13250.0
2026011201010520,OMPL,-,-,10,1320.0,13200.0
2026011201010519,OMPL,-,-,10,1320.0,13200.0
2026011201010518,OMPL,-,-,10,1320.0,13200.0
2026011201010517,OMPL,-,-,10,1320.0,13200.0
2026011201010516,OMPL,-,-,10,1320.0,13200.0
2026011201010515,OMPL,-,-,10,1320.0,13200.0
2026011201010514,OMPL,-,-,10,1320.0,13200.0
2026011201010513,OMPL,-,-,10,1320.0,13200.0
2026011201010512,OMPL,-,-,10,1320.0,13200.0
2026011201010511,OMPL,-,-,10,1320.0,13200.0
2026011201010510,OMPL,-,-,83,1320.0,109560.0
2026011201010509,OMPL,-,-,10,1319.0,13190.0
2026011201010508,OMPL,-,-,10,1318.0,13180.0
2026011201010507,OMPL,-,-,10,1318.0,13180.0
2026011201010506,OMPL,-,-,10,1315.0,13150.0
2026011201010505,SNLI,-,-,16,475.0,7600.0
2026011201010504,SBI,-,-,81,407.0,32967.0
2026011201010503,SBI,-,-,119,406.9,48421.1
2026011201010502,BANDIPUR,-,-,10,856.0,8560.0
2026011201010501,BANDIPUR,-,-,10,856.0,8560.0
2026011201010500,BANDIPUR,-,-,10,856.0,8560.0
2026011201010499,BANDIPUR,-,-,200,856.0,171200.0
2026011201010498,BANDIPUR,-,-,160,856.0,136960.0
2026011201010497,BANDIPUR,-,-,50,856.0,42800.0
2026011201010496,BANDIPUR,-,-,50,855.9,42795.0
2026011201010495,BANDIPUR,-,-,10,855.1,8551.0
2026011201010494,SYPNL,-,-,10,1360.0,13600.0
2026011201010493,SYPNL,-,-,10,1360.0,13600.0
2026011201010492,TTL,-,-,810,852.1,690201.0
2026011201010491,TTL,-,-,90,853.0,76770.0
2026011201010490,PRVU,-,-,535,186.0,99510.0
2026011201010489,SYPNL,-,-,300,1360.0,408000.0
2026011201010488,BHCL,-,-,10,543.0,5430.0
2026011201010487,SYPNL,-,-,10,1360.0,13600.0
2026011201010486,DHEL,-,-,310,657.1,203701.0
2026011201010485,SYPNL,-,-,28,1362.0,38136.0
2026011201010484,SYPNL,-,-,10,1362.0,13620.0
2026011201010483,SYPNL,-,-,10,1362.0,13620.0
2026011201010482,SYPNL,-,-,52,1362.0,70824.0
2026011201010481,SYPNL,-,-,10,1360.0,13600.0
2026011201010480,SYPNL,-,-,10,1360.0,13600.0
2026011201010479,SYPNL,-,-,10,1360.0,13600.0
2026011201010478,SWASTIK,-,-,15,2904.9,43573.5
2026011201010477,SAIL,-,-,100,1089.0,108900.0
2026011201010476,SYPNL,-,-,10,1360.0,13600.0
2026011201010475,SAIL,-,-,100,1080.1,108010.0
2026011201010474,SAGAR,-,-,50,2006.3,100315.0
2026011201010473,SNLI,-,-,16,475.0,7600.0
2026011205004509,CLI,-,-,13,478.1,6215.3
2026011205004508,CLI,-,-,13,478.1,6215.3
2026011205004507,SMHL,-,-,36,510.1,18363.6
2026011205004506,SMHL,-,-,30,510.6,15318.0
2026011205004505,SMHL,-,-,10,511.0,5110.0
2026011205004504,SMHL,-,-,50,511.0,25550.0
2026011205004503,SMHL,-,-,30,511.0,15330.0
2026011205004502,SMHL,-,-,200,511.0,102200.0
2026011205004501,SMHL,-,-,100,512.0,51200.0
2026011205004500,SMHL,-,-,90,513.0,46170.0
2026011205004499,SMHL,-,-,50,513.0,25650.0
2026011205004498,SMHL,-,-,20,514.0,10280.0
2026011205004497,SMHL,-,-,100,515.0,51500.0
2026011205004496,SMHL,-,-,100,515.0,51500.0
2026011205004495,SMHL,-,-,485,515.0,249775.0
2026011205004494,SMHL,-,-,10,515.0,5150.0
2026011205004493,SMHL,-,-,480,515.0,247200.0
2026011205004492,SMHL,-,-,10,515.1,5151.0
2026011205004491,SANVI,-,-,30,806.0,24180.0
2026011205004490,PHCL,-,-,367,259.0,95053.0
2026011205004489,PHCL,-,-,55,259.0,14245.0
2026011205004488,PHCL,-,-,1500,259.0,388500.0
2026011205004487,PHCL,-,-,300,259.0,77700.0
2026011205004486,PHCL,-,-,300,259.0,77700.0
2026011205004485,PHCL,-,-,100,259.0,25900.0
2026011205004484,PHCL,-,-,48,259.0,12432.0
2026011205004483,PHCL,-,-,40,259.0,10360.0
2026011205004482,PHCL,-,-,100,259.0,25900.0
2026011205004481,PHCL,-,-,300,259.3,77790.0
2026011205004480,PHCL,-,-,1000,259.3,259300.0
2026011205004479,PHCL,-,-,300,259.4,77820.0
2026011205004478,PHCL,-,-,100,259.5,25950.0
2026011205004477,PHCL,-,-,15,259.5,3892.5
2026011205004476,PHCL,-,-,100,259.5,25950.0
2026011205004475,PHCL,-,-,85,259.5,22057.5
2026011205004474,PHCL,-,-,190,259.8,49362.0
2026011205004473,SMHL,-,-,20,515.0,10300.0
2026011205004472,SMHL,-,-,100,515.0,51500.0
2026011205004471,SMHL,-,-,280,515.0,144200.0
2026011205004470,SANVI,-,-,20,806.0,16120.0
2026011205004469,TPC,-,-,200,375.4,75080.0
2026011205004431,SHIVM,-,-,322,635.0,204470.0
2026011205004430,SHIVM,-,-,100,635.0,63500.0
2026011205004429,SHIVM,-,-,320,635.0,203200.0
2026011205004428,SHIVM,-,-,200,635.0,127000.0
2026011205004427,SHIVM,-,-,50,635.0,31750.0
2026011205004426,SHIVM,-,-,300,635.0,190500.0
2026011205004425,SHIVM,-,-,10,635.0,6350.0
2026011205004424,SHIVM,-,-,93,635.0,59055.0
2026011205004423,SHIVM,-,-,2000,634.9,1269800.0
2026011205004422,SHIVM,-,-,100,634.9,63490.0
2026011205004421,SHIVM,-,-,215,634.9,136503.5
2026011205004420,SHIVM,-,-,240,634.0,152160.0
2026011205004419,SHIVM,-,-,200,634.0,126800.0
2026011205004418,SHIVM,-,-,500,634.0,317000.0
2026011205004417,SHIVM,-,-,350,634.0,221900.0
2026011205004416,BHL,-,-,150,181.0,27150.0
2026011205004415,BHL,-,-,10,181.0,1810.0
2026011205004414,GVL,-,-,40,500.0,20000.0
2026011205004413,SHIVM,-,-,44,632.0,27808.0
2026011205004412,SHIVM,-,-,156,632.0,98592.0
2026011205004411,NIFRA,-,-,100,262.0,26200.0
2026011205004410,TVCL,-,-,10,386.3,3863.0
2026011205004409,SPHL,-,-,35,586.0,20510.0
2026011205004408,NRM,-,-,30,442.5,13275.0
2026011205004407,USHEC,-,-,10,460.2,4602.0
2026011205004406,KDBY,-,-,100,9.69,969.0
2026011205004405,SMHL,-,-,720,515.0,370800.0
2026011205004404,SMHL,-,-,100,515.0,51500.0
2026011205004403,SMHL,-,-,50,515.1,25755.0
2026011205004402,SONA,-,-,10,437.7,4377.0
2026011205004401,CLI,-,-,13,478.1,6215.3
2026011205004400,SANVI,-,-,100,806.0,80600.0
2026011205004399,RFPL,-,-,250,374.0,93500.0
2026011205004398,DORDI,-,-,200,255.6,51120.0
2026011205004397,MHL,-,-,10,495.5,4955.0
2026011205004396,SANVI,-,-,400,806.0,322400.0
2026011205004395,HRL,-,-,10,839.1,8391.0
2026011205004394,SMHL,-,-,100,516.1,51610.0
2026011205004393,SMHL,-,-,50,516.2,25810.0
2026011205004392,SMHL,-,-,20,517.0,10340.0
2026011205004391,SMHL,-,-,100,517.0,51700.0
2026011205004390,SMHL,-,-,10,517.1,5171.0
